popul,año,id_track,artist,song,duration,
0,2008,5j5ww70wAGP2L6b5NOprEs,Jon Foreman,Resurrect Me,245.133,
0,2008,5InwyLO02GVcW4yE6relhm,Madlib,Gamble On Ya Boy,277.173,
0,2008,5InwyLO02GVcW4yE6relhm,Defari,Gamble On Ya Boy,277.173,
0,2008,5hNHlTTayvcYvgHpqBAxVO,Jash,Delving Out To Get In,235.693,
0,2008,5GC4fipvLVPU8HB78oGP2v,Shearwater,I Was A Cloud,312.866,
0,2008,5aQmJyV223IEzsf8za28cC,Jäger 90,Stiefelblitz,229.6,
0,2008,52aLJ0vt7gC2Ck8YF1pTsl,Hefner,The Hymn For The Cigarettes,233.213,
0,2008,4xGFcQEIjtmbPD6Jsxq14M,Stan Getz,The Girl From Ipanema,317.986,
0,2008,4xGFcQEIjtmbPD6Jsxq14M,João Gilberto,The Girl From Ipanema,317.986,
0,2008,4xGFcQEIjtmbPD6Jsxq14M,Astrud Gilberto,The Girl From Ipanema,317.986,
0,2008,4OPTzExDmZTl5DWg7zEkGS,T-Spoon,Sex On The Beach - Ibiza Radio Mix,227.506,
0,2008,4nUdKb3I7a5FXza2J9RzsR,John Lee Hooker,Boom Boom,152.35,
0,2008,4mFHI5LTEHyr9V6mhBZTj5,Kottonmouth Kings,Rest Of My Life,341.52,
0,2008,4kZ0UrS6G1RZh8Er15pcIM,Arkona,Skvoz' Tuman Vekov,310.653,
0,2008,4K3AVtx8jWBDnHSnpfwRmd,Winds of Plague,The Impaler,181.733,
0,2008,4I8wrwEV0Rs11TJoOW0VRF,Mariee Sioux,Lovesong,231.173,
0,2008,4HmZ0O9wk9x9LhX7Tm75WD,Eddy Meets Yannah,Solid Ground (Crazy P Remix),336.746,
0,2008,4Hgv0MAxYXCmMj9yBr1QVj,Norther,Frozen Angel,246.826,
0,2008,4GXWO9f7F5nbXGwdZJNtaf,Dvar,Ko Ki Ki,174.76,
0,2008,4GEAauvawKUhDouL0L4hnd,Have A Nice Life,Bloodhail,338,
0,2008,4FpaDC26n8SeZBkkxEZKIs,Scars On Broadway,They Say,167.973,
0,2008,4eZpbgCJ9BQMHLrwzKwsXe,Greenbelt,Float (DK'd Mix),343.386,
0,2008,4eZpbgCJ9BQMHLrwzKwsXe,DK'd,Float (DK'd Mix),343.386,
0,2008,48Ok2vJ3T1IhAEXbvEH5Vw,Ladyhawke,My Delirium,254.8,
0,2008,3ZlFUr0RBrUYYsmlcFvD0e,M.I.A.,Paper Planes,205.2,
0,2008,3ydySbJnfKNJOa1mdX47lG,Happysad,Zanim Pójdę,263.626,
0,2008,3wuBqzp4Voa906fuO2iCfv,In Extremo,Frei zu sein,215.453,
0,2008,3vqRwGd80zpGdpZmmotMfv,X-Press 2,Lazy - Mowgli Goes Deep Mix,385.293,
0,2008,3vqRwGd80zpGdpZmmotMfv,David Byrne,Lazy - Mowgli Goes Deep Mix,385.293,
0,2008,3uMG6krO9G3bAIZgg6m8XR,Trio Elf,Maydance,464.52,
0,2008,3rIXqC0xq7tBukmBpt6p5G,Blood Red Shoes,It's Getting Boring By The Sea,176.16,
0,2008,3q2yH1T78FptWtAmCpQlrG,Crystal Castles,Untrust Us,186.373,
0,2008,3PI3ktUmd52AU0t50ltMv6,DJ Mehdi,Tunisia Bambaata,233.386,
0,2008,3mTmGzRwgPPqLSi7Smvkxt,Mayday,突然好想你,265.866,
0,2008,3FDiUvl7zpAJ47QurNWKSm,Ceephax,The Coast,512.026,
0,2008,3F4rBcuI4AZqUnz4PqWjv5,Julio de la Rosa,La Cama,180.066,
0,2008,2TO9jmKDfq2ZU6j3HhNw6l,Subheim,Away,375,
0,2008,2rgqPSIRAfaO2MGo9smdSX,ABBA,Dancing Queen,231.093,
0,2008,2n97bdh4x95pm2sOgCfJum,EJ3 Robot,The Stitch,262,
0,2008,2MIJc59tszjDCwkIQk10Zb,Turnbull A.C's,We Can Drink Without Having Fun,190.346,
0,2008,2G1UG8ObbwvVyeLXNzHuwQ,Detektivbyrån,Om Du Möter Varg,188.533,
0,2008,2EwEtZrsBpjLmwhe7GCGhs,The Specials,A Message to You Rudy - 2002 Remastered Version,172.6,
0,2008,2E97ppwpdAlnePwy1c9idy,Frightened Rabbit,Keep Yourself Warm,333.026,
0,2008,2DunIaFgxhhLktcs07CxAM,Sharon Jones & The Dap-Kings,I Just Dropped In To See What Condition My Condition Is In,181.169,
0,2008,2B0eg2owsuPyrJF3WBhYQo,Duchess Says,Black Flag,240.213,
0,2008,2abSIRLYyz5YFr6TCSTaFd,Heaven Shall Burn,Endzeit,257.88,
0,2008,27FyvgkVgxVsRlZpKAdeby,Kool & The Gang,Fresh,213.213,
0,2008,2544v1XgfVIYPlbbkZARYg,Before The Dawn,Deadsong,203.053,
0,2008,1ZAtCoDHeYdMIYTaj9FpXB,All That Remains,Two Weeks,257.346,
0,2008,1XQZB4BYE6UgDMlttsBdd7,Hocico,Fed Up,282.853,
0,2008,1XDTsFoUhVWZmeAPoM5sqB,Lambchop,Slipped Dissolved and Loosed,290.466,
0,2008,1oKsHUHtU0jsbbBbLBQwY1,Seasick Steve,Walkin Man,164.68,
0,2008,1oAWP8Ww5WyqX5ksP504d5,Manolito Simonet y su Trabuco,La Habana Me Llama,278.453,
0,2008,1kyqEQcaOt1BzAWuS1lWtr,Cocoon,Chupee,171.226,
0,2008,1KSeNX3vDIeafH4oVkz5hG,Scar Symmetry,Morphogenesis,234.373,
0,2008,1KkhJiaMqeuiZEX9EjdZoJ,Run Toto Run & Stickboy,Your Face - Run Toto Run,180.767,
0,2008,1ImdBUOBB4DvOOUTXgnzDJ,Vivian Girls,Where Do You Run To,195.573,
0,2008,1I6tyHoL93ncJLF2aCdjfR,Pierre Henry,Psyche Rock - Original Mix,167.893,
0,2008,1FMm3wG5WOhi7js35KR7Ea,The Offspring,"You're Gonna Go Far, Kid",177.826,
0,2008,1ekSKBc35fMriEdn0W6osi,SHAKALABBITS,Cranberry House,211.2,
0,2008,1ByfGA0P7H4iJzrC183mCE,Mustin,Not So Lonely Nova (Katamari Damacy),258.72,
0,2008,18ycL9Q5zLDeY9M2Lr3Ozw,Fleet Foxes,Mykonos,275.306,
0,2008,11YB9DqpTVFbbTe9tqUJJG,Bitmonx,Renoiser,525.412,
0,2008,0up48KQvGzMCrgqrfT07i2,Laura Marling,Ghosts,179.96,
0,2008,0sU5GJV5VZqtKMEEW8LCVQ,The Microphones,I Want Wind To Blow,332.88,
0,2008,0sdbfpJ06wLIGHHWXMMsyJ,Kettel,Twinkle Twinkle,380.944,
0,2008,0OdNZXNkVr2NXEmMcgnNaV,The Felice Brothers,Frankie's Gun!,246.146,
0,2008,0ngr6YFEU5y2RaYNYLqO9R,Lenka,The Show,235.693,
0,2008,0Mu0IPZevFcWBWnnyPYFhR,Same Difference,We R One,233.253,
0,2008,0mcmk7L384WXIUEB2N0EIU,Bombay Dub Orchestra,Strange Constellations,336.48,
0,2008,0lA7tVMKUhvv2KCeUmpgfC,Kathryn Williams,You Already Know,262.46,
0,2008,0lA7tVMKUhvv2KCeUmpgfC,Bombay Bicycle Club,You Already Know,262.46,
0,2008,0DuzZxyfZ9aO5tGsETVa9o,Andrew Gold,Lonely Boy - Re-Recorded,272.416,
0,2008,0C0HkrBJDEuX9fFLtGnkIk,808 State,Pacific 202,336.4,
0,2008,0bpBFwsKQp8zzctNdVinfJ,Amethystium,Treasure,353.133,
0,2008,06Nr7r88Z8MpR7PNUOQ8Xb,Kim Bum Soo,Good Love (feat. 김범수),301.84,
0,2008,06Nr7r88Z8MpR7PNUOQ8Xb,Dynamicduo,Good Love (feat. 김범수),301.84,
0,2007,7zKjT2mdF1fEmDtjALhoPF,Thee Majesty,Hey Baby!,243.173,
0,2007,7wUFCGqLvFbRIM5nupNhUE,Marie Möör,Pretty Day,180.2,
0,2007,7sa1xOgT1c8xQfbSL5FrCe,HammerFall,Last Man Standing,270.233,
0,2007,7KQTXUvQdEUqDMKdN8MKaa,Covox,Jet Alone,224.32,
0,2007,7kcyCnpHm1BZGB9Wc7MCZH,Klaxons,Golden Skans,165.12,
0,2007,7dxfvBt7B29lpFq0gf0DyZ,broaddaylight,Time in My Mouth,198.68,
0,2007,7DsfzMzXfqHQIAmpCmzyNo,Akron/Family,"Don't Be Afraid, You're Already Dead",275.96,
0,2007,6xG2ZGudUgtV235xvDlSEt,Pokémon,Pokemon Theme,196.826,
0,2007,6jwS43q1m1jvf76tmOo1Hc,Dio,Holy Diver,341.706,
0,2007,6iJVuH9KM1oW1Ib9O3tRdu,Augustus Pablo,King Tubby Meets The Rockers Uptown,151.486,
0,2007,6GfqX5QB43nsHGeyYTeFDS,The Polyphonic Spree,Lithium,323.666,
0,2007,63mkh4yABneHUVhvLCtGau,Limp Bizkit,Behind Blue Eyes,270.56,
0,2007,63FmCXIc4lmEq9fNqGkQ57,Burial,Archangel,242.426,
0,2007,5YF1vvHwywLd0kZZ8cDCks,Dizzy Gillespie,Desafinado,216.306,
0,2007,5X6DP4CvRL0Z6nLL5YKlN3,Agent Smith,Russian Cosmos,466.535,
0,2007,5SJdRQwciVO02XTkeSPvTY,Sun City Girls,Kasper Hauser,177.2,
0,2007,5QeS5pG3WnE1mwlswWM52K,Planet X,Alien Hip Hop,433.693,
0,2007,5nBYxnFgL4y2qXvLxSIod8,Frank Black,Los Angeles,249.36,
0,2007,5L9eQaluWrlVNbH9AHUWA3,Crossed Out,Unidos,237.68,
0,2007,56LHqdTSZAfHLGRkhxt08b,Club 8,"Jesus, walk with me",191.72,
0,2007,567EmmCbOtpEuaVC2zznU6,Craig Cardiff,Dirty Old Town,246.453,
0,2007,4Sqc0kPuZpfI0T2TZBu8JT,MIKA,Grace Kelly,187.733,
0,2007,4njUZHfKmUnFxDjRbF7NE5,Trio Elf,We are 12,194.56,
0,2007,4mS1Su5zf50QwNcjYjYzG6,Cheap Trick,Surrender,253.826,
0,2007,4m0Vgr48VFaMYw0Sp1ozJu,Radiohead,Bodysnatchers,242.293,
0,2007,4il0gkso02Jhf8kyaSkhP4,Busy P,Rainbow Man,214.626,
0,2007,4g2yOwB4aM2rj9Lt9AwxtS,Gregorian,Mad World,320.466,
0,2007,4g00CgpzocEPj5mHvKlMVd,Aereogramme,Barriers,295.866,
0,2007,4FCwx5XYXU5WQhfstq7Hdq,Stacey Kent,Never Let Me Go,278.266,
0,2007,4eAHQYeImM3lLKbsqIj0Po,Last Chance To Reason,Maddens For N00bz,195.8,
0,2007,4bbxIOphEhKB0tWazv7K9K,Scout Niblett,Kiss,369.493,
0,2007,3xY1n0M8nqNhnfXvJiJHcw,"Adrian Orange, Her Band",Window (Mirror) Shadow,161.48,
0,2007,3wwt69cznZoD8sTWUWJDPS,Machinae Supremacy,Edge and Pearl,240.493,
0,2007,3S8Zs7Gqjzr3dzHDFuCRdN,POLYSICS,Electric Surfin' Go Go,219.493,
0,2007,3NoQ4X6xYebrtzNJg8d4oi,Atreyu,Right Side of the Bed,222.466,
0,2007,3lrOXp9cvBoqS1BWJ6fJbp,Smoove,I'm a Man,246.266,
0,2007,3lHLh7um7wGHjBlBVJMA2R,Stevie Wonder,I Wish - Single Edit,271.64,
0,2007,3KoEHDl6aWB6MO7K3fd1Ye,Dragontears,Borderline,266.28,
0,2007,3HVrFJkhdIDU0kaBUZxBxo,Symphony X,Set The World On Fire (the Lieof Lies),355.053,
0,2007,3FjSkeaEuFDRqu3nQBQqfy,Botch,Mondrian Was A Liar,161.32,
0,2007,3CpkJvmqcojxPEK1DApuSf,Field Music,In Context,217.212,
0,2007,3AitTz7ugVXLIK9zd5saAa,Shantel,Disko Partizani,295,
0,2007,39bp2M6LfYOWr1dHgOKYXs,Knorkator,Alter Mann,170.292,
0,2007,35wRN83Wprvr9Bp2LDjj4P,Cinema Bizarre,Forever Or Never,198.186,
0,2007,32XCjURMIi6zTRriXP8RF2,The Real Tuesday Weld,Last Words,294.333,
0,2007,2oRJOGttP04fYcWLZbU84t,Streetlight Manifesto,We Will Fall Together,289.293,
0,2007,2jtFpCU5kx5Fre9e7gQ08D,Sonic Syndicate,Aftermath,251.846,
0,2007,2Gx14AfGa8ykZ1cHgeHPTa,Ixtlan,The Planet´s End - Our Destination,169.116,
0,2007,2dDxEQpw3eaJJGs6XQGBb1,Mnogotochie,В моем городе,230.112,
0,2007,2CWORqLyRTD8ccYWioUjtB,CocoRosie,Werewolf,290.186,
0,2007,25ZoTlaR4Tn2KkNBNU2kZx,Lisa Germano,From A Shell,178.72,
0,2007,1ywMblwTVaMexGnwsA1J7k,High Contrast,Kiss Kiss Bang Bang,341.026,
0,2007,1Nzhmytxc9V12xJXWihOFp,Die Apokalyptischen Reiter,Ghostriders In The Sky,211.095,
0,2007,1NnRmjjzaPQm9vbaQ3rST8,Tim Maia,Sossego - Ao Vivo,237.2,
0,2007,1KBTACA0Lb8lG4199xOH11,CHIC,Le Freak,256.973,
0,2007,1fWQpfqqp16vhc2PVjYUnG,Black Strobe,I’m A Man,273.546,
0,2007,1AsuYf6UQYQvYkcFIyJZIg,Ion Dissonance,The Surge,200.24,
0,2007,164InzXmSJUktggTiP2IJJ,Dark Tranquillity,Misery's Crown,254.106,
0,2007,0t9Jd84JnsV8HRMaQzHUom,Adam Gontier,I Don't Care (feat. Adam Gontier),221.48,
0,2007,0PXt1t0Osak9O2jFH1MS3Y,Black Light Burns,Lie,259.093,
0,2007,0pIrZLoXAuTfnMGjhVNxe3,John Denver,Annie's Song,180.08,
0,2007,0Od68ncpPSVmIdzaop64VB,Alain Bashung,La nuit je mens,264.786,
0,2007,0N5x5UmYcbBeHFJtCCqf62,Kaiser Chiefs,Ruby,204.2,
0,2007,0MYTcPXAAmeKBUpBgtAV0J,Justice,D.A.N.C.E.,209.986,
0,2007,0KXBSObDXO95KhpTRbgSbT,Tears Run Rings,A Question and an Answer,311.6,
0,2007,0KbiK9QIss3I9pMEVEIs1n,Organic Despair,Thom Yorke,233.759,
0,2007,0gm4ipLIgujrIgNHa6tnWG,Boris Novković,Vukovi umiru sami,181.551,
0,2007,0gDWgUpmcRyIb9yBxeaGQj,Waldeck,Memories,230.326,
0,2007,00WWmFL9iwcZCsDGTxkwPc,Säkert!,Logiskt,253.36,
0,2007,00WWmFL9iwcZCsDGTxkwPc,Petter,Logiskt,253.36,
0,2006,7ABhUaDQirivhVNIjCP3oX,R-Tem,Voiceless - Z05 Mix,469.923,
0,2006,6Q5j7UxkHMETQrn1ZCuoCE,Lamb of God,Redneck,220.88,
0,2006,6lIbIDQBwrdzoxum9HjQRC,Concha Piquer,La niña de la estación,204,
0,2006,6kBY0fL4vTSsVXvr7TGyKl,Howling Bells,Setting Sun,230.08,
0,2006,6iecqj6xb0fEBWr3YLE3TY,The Pipettes,Pull Shapes,178.453,
0,2006,6ELCVKwYxVaiJpNc2IjqVf,Autopark,Pisma,171.426,
0,2006,6BbYjmgz8MqhWmuFK9iNqj,DJ Krush,Song for John Walker - Sticky Mix,333.586,
0,2006,6BbYjmgz8MqhWmuFK9iNqj,Anticon,Song for John Walker - Sticky Mix,333.586,
0,2006,67gj0OuEK1lbSMrQUyZQ5n,The Long Blondes,Once And Never Again,175.92,
0,2006,5uL7xuxKw9RXgasd37p7nF,Keny Arkana,La Rage,242.266,
0,2006,5TRQ1lfLdc65JV3w7JNFtl,Remergence,Mother Earth,187.04,
0,2006,5oN3YgHc4ihBhR4N7zZFXs,Jean-Louis Matinier,L'éternel retour,226.826,
0,2006,5oN3YgHc4ihBhR4N7zZFXs,François Couturier,L'éternel retour,226.826,
0,2006,5oN3YgHc4ihBhR4N7zZFXs,Anja Lechner,L'éternel retour,226.826,
0,2006,5kPTL9bCnqzAghJYEP95xo,Le Klub des 7,Le parapluie,170.133,
0,2006,5iuiJpAtKUCWE0IRWSA6vE,Midlake,Roscoe,286.88,
0,2006,5hwgVNBSEgLVNw1t30lWNE,Catherine Howe,Harry - From Harry,228.853,
0,2006,5gIi6nhxkEXIKWP4MzRCq5,Sidetracked,Summertime Blues,215.013,
0,2006,5c3le7DYW8Iv0gaNeJyDOw,Madsen,Du schreibst Geschichte,191.253,
0,2006,58Cy98y0guUcK3Sn6GaiUk,All Shall Perish,Wage Slaves,224.333,
0,2006,57ysqWVYJBR4oFcn0Kq0uf,t.A.T.u.,Not Gonna Get Us,260.48,
0,2006,53TTYazPjSDtkpjzndcuk0,Ignatus,Faits Divers,192.053,
0,2006,4TzJGnsfwbBCkJGeunCpVK,Asobi Seksu,Thursday,257.173,
0,2006,4o0NjemqhmsYLIMwlcosvW,Band of Horses,The Funeral,321.146,
0,2006,4n6rn0BjvwIxDacSUBYByv,The Coup,My Favorite Mutiny,275.786,
0,2006,4JaJuGSfhcA7kavdgS3yn6,Rob Zombie,Dragula,222.986,
0,2006,4ilFsnv0yLPuRGnjsY5ZCV,The Knife,Marble House,318.973,
0,2006,4ilFsnv0yLPuRGnjsY5ZCV,Jay-Jay Johanson,Marble House,318.973,
0,2006,4gKQeFoONTnt3eBgWCy1ga,Rodrigo y Gabriela,Orion,464,
0,2006,49NkyBVbHWjkNAeTC0IAPS,Cibelle,Green Grass,241.56,
0,2006,48O6kz322Dzu1R6Al5147q,Taking Back Sunday,MakeDamnSure,208.28,
0,2006,47ghoSv4S94t0Qhrg3HvjR,Matchbook Romance,Monsters,243.746,
0,2006,3RsjkOS5Dou8j3AM9ssgpy,Silversun Pickups,Lazy Eye,354.36,
0,2006,3R8CATui5dGU42Ddbc2ixE,J Dilla,So Far To Go,336.853,
0,2006,3P3ncPfEEU2GPGg2W7Iq0K,Espers,Rosemary Lane,283.6,
0,2006,3i0mGSCoLzEP8kFNHWOOq8,Moloko,Sing It Back - Boris Musical Mix Edit,278,
0,2006,3g1JBQfVdo3RMyaZq6CTmA,Michel Delpech,Le Loir & Cher,209.733,
0,2006,3g1JBQfVdo3RMyaZq6CTmA,Francis Cabrel,Le Loir & Cher,209.733,
0,2006,3cM60fvLvr0DgNx9e7c7tJ,Vicarious Bliss,Theme From Vicarious Bliss - Justice Remix,295.04,
0,2006,38Qfmm50emSt6hYEk4roT6,Cory Branan,Tall Green Grass,220.693,
0,2006,37AsY7TrPnt5JHlCpnX5Uq,Entwine,Bitter Sweet,160.682,
0,2006,30OhntrHExLjs3hym6f9Co,Inkubus Sukkubus,Vampyre Erotica,293.653,
0,2006,30JzduBPzHCnaErOkczzin,Symmetric Orchestra,Tapha Niang,411.32,
0,2006,2zk1COXk7NaAaDW1KWMuio,The Raconteurs,"Steady, As She Goes",215.293,
0,2006,2x1yp1geKLpTAjrzxL4exf,Raised Fist,Some Of These Times,216.573,
0,2006,2U8g0EtHlVT9BiftWILIu5,Ghostland Observatory,Sad Sad City,185.36,
0,2006,2L0yJqGb20OnsQ8c8ewGKW,Drac,Shut The Fuck Up,200.533,
0,2006,2kBAG8J7THPwTlXEm7GHG2,Bonnie Tyler,It's A Heartache,208.613,
0,2006,2HZ3G3nAWIuBpgcm2hSON0,Puffy AmiYumi,Cameland,238.693,
0,2006,26fwlVGkISUr5P91hAeTW8,Booka Shade,Body Language - Interpretation,300.266,
0,2006,24yZftACcG8ezO9IuNcBQB,Pornopop,Centre,263.013,
0,2006,24HgJYsqfGGCtPB7KGF0YM,Dominia,The Prophecy,422.973,
0,2006,1yPOR8zvH9QMahdxD3Kyoc,Jonas the Plugexpert,emotieloos,220.186,
0,2006,1Y8yZUZ0FVYVyRgTq8ltgU,Rasa,Jaya Radhe,496.866,
0,2006,1tFcIERJBVvo4bmtLNSC8W,Dr. John,(Everybody Wanna Get Rich) Rite Away - 2006 Remastered Version,163.093,
0,2006,1RzjKvqlQTE3C4AIl7pbXS,Short Hand,Good Enough,240.28,
0,2006,1Q25i3ISzKkzMmBxenItzF,Covenant,Happy Man,166.4,
0,2006,1KEHkpLZOi3VvDq9h9YoDc,Arab Strap,The Shy Retirer,242.32,
0,2006,1jn4KCCplX0v9lad8EUvyX,Vikter Duplaix,In The Middle Of You,430.093,
0,2006,1EH0WvYTqwisdSmL1vcgIA,Zeraphine,Inside Your Arms,221.44,
0,2006,1b5GxfwcObfgfRfGfZGwW8,Dego & Kaidi Tatham,Come With Me,282.573,
0,2006,0ybrMn9LcP1Vys3g4imYLf,Ooberman,Running Girl,283.653,
0,2006,0tUGdHvuhRTwZVrK8x9iDO,Azam Ali,Endless Reverie,346.786,
0,2006,0rDiLPKBkn05omSSotiWNR,Sol Seppy,Enter One,375.786,
0,2006,0M82wZjP8IGboFGIOiw1ah,Satyricon,K.I.N.G,216.346,
0,2006,0LvrFax7vF2vZSk1w2vFhm,Islands Of Chill Vol.2,relax @ miami beach,339.8,
0,2006,0jVy0Y3QEtUKsrIHAZuR45,Hammock,I Can Almost See You,253.146,
0,2006,0hviqGEww0tAzJ7yDrmcWV,Lansing-Dreiden,A Line You Can Cross,211.453,
0,2006,0dCr3qIupWh36ilLjRHi4P,Jamiroquai,Virtual Insanity - Remastered,228.333,
0,2006,0d2YnyIPgmPQqNSzDg8s8Q,Staind,It's Been Awhile,264.706,
0,2006,02fwRRvRl3XDUVAjPuAe79,Marco Borsato,Margherita,250.173,
0,2006,01gMoa20AljUFclFu6ArxQ,Luie Hond,Poes In De Playboy,243.386,
0,2006,01gMoa20AljUFclFu6ArxQ,De Jeugd Van Tegenwoordig,Poes In De Playboy,243.386,
0,2005,7xxPEWraePLXgLsibZjUjb,Cameo,It's Serious,486.506,
0,2005,7L605WhF5EGf34ggj87yK6,Lifehouse,You And Me,195.493,
0,2005,7CF6jTD75c9b7F4yNGMDnr,Nikonn,Sunday,275.72,
0,2005,77zx75xTbQe7KS9KAOTHf7,Kamelot,When The Lights Are Down,221.466,
0,2005,70mK4gyo4QathYNG4bg6Ov,Gotan Project,Diferente,279.879,
0,2005,6ukrO2umOpIDKLOWkJAG4h,Them,Baby Please Don't Go,160.466,
0,2005,6pxXNGfymt03wkLEgMB6mt,The Sugarhill Gang,Rapper's Delight,239.466,
0,2005,6Mp1Lwg9iR6Aoo7K0A0tsU,Reverend Bizarre,Doom Over The World - Remix,457.533,
0,2005,6JjCk769vXKMVLdrIbVMwR,Kirlian Camera,Erinnerung - Live,512.106,
0,2005,6HzvFwHEsTGemIW7C2TvwQ,Zona Ganjah,Vibra Positiva,259.56,
0,2005,6gX9y4YYbTyAlhB8PHLbr5,West African Rhythm Brothers,Ominira,192.2,
0,2005,6DUzRepv6NcNAc5YyR2W01,Manu Chao,Senegal Fast Food,259.106,
0,2005,6DUzRepv6NcNAc5YyR2W01,Amadou & Mariam feat. Manu Chao,Senegal Fast Food,259.106,
0,2005,6djEgl4Ut3MSzhOPfAlDUB,Alice In Videoland,Cut the Crap,179.773,
0,2005,6CLYNQskIXlxRZAaZIqNqP,Roger Ludvigsen,September,391.105,
0,2005,6CLYNQskIXlxRZAaZIqNqP,Future Prophecies,September,391.105,
0,2005,61KHfpOOqUgSWpzfpufkzs,Wax Tailor,Que Sera,164.093,
0,2005,5wXecU7nXskS2A49VgHRBk,Burn Season,Perfect,231.053,
0,2005,5vIHGNhS9AH1aTiRgsHSna,Extrawelt,Soopertrack,479.72,
0,2005,5VFzIzR8nACf9Bad4O73f6,Johnny Cash,Hurt,218.586,
0,2005,5ePmB27Ib4trCLitRkjfel,Recloose,Dust,428.16,
0,2005,5ePmB27Ib4trCLitRkjfel,Joe Dukie,Dust,428.16,
0,2005,5ekXLHyoYEeQdvcBZorEju,CYNE,Arrow Of God,234.613,
0,2005,5DrKjsfiXeXvUm9du5MG83,Luciano Pavarotti,Caruso,321.053,
0,2005,57sYekB3gCZulT5AXJmrTk,RBD,Tras De Mí,191.36,
0,2005,52E9iDkIqHV15tPSpY6lOa,Southern Bitch,Come On,243.453,
0,2005,4pZJvBhOYkiSYrrSk6MZOn,Ray Wylie Hubbard,Choctaw Bingo,502.373,
0,2005,4nfcZvkXiVFAmagJny9Sws,Dirty Three,Ember,158.733,
0,2005,4KQyS1qem1w33Qf0OwEHNo,Jaia,Alone,480.493,
0,2005,4iMNyRZ7NwqCGtQjXlP86j,Belvedere,Three's a Crowd,166,
0,2005,4I3yha3bxoiV7fgGdDfj5Y,De La Soul,"Me, Myself & I",226.306,
0,2005,4hLUlnircyFjH5sULBNG3L,Tribes Of Neurot,Digging Holes,407.146,
0,2005,4hlPMJPtAZuwiDvkTNcBmX,Black Label Society,In This River,232.8,
0,2005,4gBdOhWJpOZBTx0fsreDcM,Madeleine Peyroux,Dance Me To The End Of Love,237.106,
0,2005,4fBBKV24Z1eT8NtoS9gf8N,Saxon Shore,Replacement Driver,295.173,
0,2005,4eZjwZGuzOexZetGW3SizZ,Strapping Young Lad,Love?,293.346,
0,2005,4eirSZVl0GZSmpFVAAqFg3,Laura Veirs,Where Gravity Is Dead,220.2,
0,2005,3ZfHVIkXhsiPxaugiJY9lc,Gogol Bordello,Start Wearing Purple,222.506,
0,2005,3yxLQQEGutao6PY5LBiPMh,The Swan Silvertones,I'll Search Heaven,166.069,
0,2005,3oLXezl6z04g3uOD80R3XA,Katatonia,My Twin,221.066,
0,2005,3JtNm0OqfvTP9eCq0otJTh,Matuto Moderno,Naviola,286.506,
0,2005,3C1TyhKaxnkjQ9A4zswIpW,The Bravery,An Honest Mistake - CD Album Version,219.706,
0,2005,37yGXuhvhLw5tQlj7bDTrS,Dälek,Distorted Prose,360.306,
0,2005,2sSGkNIg3jkNLM6iGVYJQB,Brie Larson,Loser In Me,217.893,
0,2005,2QL1AK7q1xx8NUgz2aBwWq,dEUS,Nothing Really Ends,335.528,
0,2005,2P6lURS2y0Hbks1hnHfm6G,Chesney Hawkes,The One and Only,224.2,
0,2005,2OvaBJipptu59Tw08pqZgp,Venetian Snares,√ñngyilkos Vas√°rnap,206.16,
0,2005,2nSlBs0xTErrTbtzkLqqa3,Burzum,Dunkelheit,425.08,
0,2005,2mEAMTFhuBnvHsvhbumWQh,Stephen Lynch,Vanilla Ice Cream,190.92,
0,2005,2M1Qc1mGSI1IYtmJzQtfPq,The Mountain Goats,This Year,232.893,
0,2005,2kf767S4oj5KKVLZKEG4gw,Dropkick Murphys,I'm Shipping Up To Boston,153.6,
0,2005,2iXA7lqR3Ne3Enkcl1YDWO,Chuck Brown and the Soul Searchers,Bustin' Loose,461.733,
0,2005,2DVmysS5JXqtrNyL5buBR0,Shakin' Stevens,Merry Christmas Everyone - Single Version - Re-mastered 2004,220.186,
0,2005,2A5wtBkyS4aOHfcdrcLkTG,The Elysian Fields,Ravished With Thee Light,286.511,
0,2005,2804zc7ZlvCZXOYM6tlrI5,Darkseed,Next To Nothing,211.946,
0,2005,20D61egfxKE9pp3Ffx99Xz,Youngblood Brass Band,Brooklyn,425.466,
0,2005,1UAA5hS4Ltn4QDmFeh5UCH,Roy Ayers,Funk In The Hole,336.546,
0,2005,1ciGm0u7ekpFgW1rQpdsOK,Militant Cheerleaders On The Move,Work Is Violence,195.333,
0,2005,1AlCe0k8LTm5j1iXU9HOFv,Tocotronic,Pure Vernunft darf niemals siegen,260.853,
0,2005,12Y73AQEjYzhQp6lRLzyLq,Vader,This Is The War,169.56,
0,2005,0y2IYKinRnwvL4xDXoMytJ,Pitty,Na Sua Estante,222.04,
0,2005,0tRnZQa9hEtJOcDgUD9gn2,The Fiery Furnaces,Tropical Ice-land,205.906,
0,2005,0kO8FkogYPGYC9PrtwjUAO,The Gathering,Strange Machines,364.693,
0,2005,0IOgCgSDoRBHK9uNTpJnbx,Stereophonics,Dakota,297.426,
0,2005,0daIjGPD3QMxGgJI0DaLBV,HIM,Wings of A Butterfly,211.679,
0,2004,7rKvNhTlnhQ11tYfjJ4g0d,Les Cowboys Fringants,Les étoiles filantes,261.48,
0,2004,7orwSJH73HtKc6VhN2RB4R,The Haunted,99,238.946,
